JobID|JobName|State|Submit|Start|End|Elapsed|NNodes|AllocTRES|NodeList|ExitCode
5876778|cmalign-dpo|FAILED|2026-08-02T20:36:47|2026-08-02T20:39:25|2026-08-03T00:44:22|04:04:57|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010955|1:0
5876779|cmalign-dpo|FAILED|2026-08-02T20:37:00|2026-08-02T20:39:25|2026-08-02T20:40:56|00:01:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010955|1:0
5876937_3|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:55:32|2026-08-02T21:36:40|2026-08-02T21:54:02|00:17:22|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5876937_4|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:55:32|2026-08-02T21:36:40|2026-08-02T21:54:02|00:17:22|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010398|0:0
5876937_5|rwd-sweep|CANCELLED by 1483807345|2026-08-02T20:55:32|2026-08-02T21:36:40|2026-08-02T21:54:02|00:17:22|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010399|0:0
5876938|cmalign-dpo|CANCELLED by 1483807345|2026-08-02T20:55:41|None|2026-08-02T20:55:51|00:00:00|1||None assigned|0:0
5876939|cmalign-dpo|FAILED|2026-08-02T20:55:51|2026-08-02T21:36:40|2026-08-02T21:38:51|00:02:11|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010406|1:0
5877230|cmalign-dpo|FAILED|2026-08-02T21:40:11|2026-08-02T21:40:30|2026-08-02T21:41:48|00:01:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010414|1:0
5877234|cmalign-dpo|CANCELLED by 1483807345|2026-08-02T21:40:31|None|2026-08-03T00:47:11|00:00:00|1||None assigned|0:0
5877386_3|rwd-sweep|COMPLETED|2026-08-02T21:55:24|2026-08-02T21:55:50|2026-08-03T01:50:27|03:54:37|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010510|0:0
5877386_4|rwd-sweep|COMPLETED|2026-08-02T21:55:24|2026-08-02T21:55:50|2026-08-03T01:44:15|03:48:25|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010510|0:0
5877386_5|rwd-sweep|COMPLETED|2026-08-02T21:55:24|2026-08-02T21:55:50|2026-08-03T01:38:18|03:42:28|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010524|0:0
5877536_0|olmo-clip|COMPLETED|2026-08-02T22:07:56|2026-08-02T22:08:32|2026-08-03T00:55:47|02:47:15|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010713|0:0
5877536_1|olmo-clip|COMPLETED|2026-08-02T22:07:56|2026-08-02T22:08:32|2026-08-03T00:58:14|02:49:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010714|0:0
5878501|nettest|COMPLETED|2026-08-02T22:50:46|2026-08-02T22:51:45|2026-08-02T22:51:52|00:00:07|1|billing=72,cpu=72,mem=460000M,node=1|nid010882|0:0
5878535|xs-de-data|CANCELLED by 1483807345|2026-08-02T22:53:56|2026-08-02T22:53:59|2026-08-02T23:01:20|00:07:21|1|billing=72,cpu=72,mem=460000M,node=1|nid010804|0:0
5878561|xs-container|COMPLETED|2026-08-02T22:54:55|2026-08-02T22:55:01|2026-08-02T23:01:09|00:06:08|1|billing=72,cpu=72,mem=460000M,node=1|nid011058|0:0
5878647|xs-de-data|COMPLETED|2026-08-02T23:02:49|2026-08-02T23:03:32|2026-08-02T23:50:39|00:47:07|1|billing=72,cpu=72,mem=460000M,node=1|nid011060|0:0
5878655|xs-runtime-setup|COMPLETED|2026-08-02T23:03:46|2026-08-02T23:04:34|2026-08-02T23:06:13|00:01:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011141|0:0
5878886|grpo-full-v2|CANCELLED by 1483807345|2026-08-02T23:21:36|None|2026-08-02T23:22:50|00:00:00|1||None assigned|0:0
5878887|grpo-full-v2|CANCELLED by 1483807345|2026-08-02T23:21:36|None|2026-08-02T23:22:50|00:00:00|1||None assigned|0:0
5879085_0|ladder-pilot|COMPLETED|2026-08-02T23:23:39|2026-08-02T23:24:17|2026-08-03T02:47:00|03:22:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011031|0:0
5879085_1|ladder-pilot|COMPLETED|2026-08-02T23:23:39|2026-08-02T23:24:17|2026-08-03T02:11:43|02:47:26|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011032|0:0
5879419_0|eval-sweep-finals|COMPLETED|2026-08-02T23:55:48|2026-08-02T23:56:37|2026-08-03T00:01:25|00:04:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011043|0:0
5879419_1|eval-sweep-finals|COMPLETED|2026-08-02T23:55:48|2026-08-02T23:56:37|2026-08-03T00:01:25|00:04:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011043|0:0
5879419_2|eval-sweep-finals|COMPLETED|2026-08-02T23:55:48|2026-08-02T23:56:37|2026-08-03T00:01:25|00:04:48|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010709|0:0
5879419_6|eval-sweep-finals|COMPLETED|2026-08-02T23:55:48|2026-08-02T23:56:37|2026-08-03T00:00:54|00:04:17|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010719|0:0
5879495_0|eval-sweep-finals|COMPLETED|2026-08-03T00:03:09|2026-08-03T00:03:50|2026-08-03T00:14:08|00:10:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010859|0:0
5879495_1|eval-sweep-finals|COMPLETED|2026-08-03T00:03:09|2026-08-03T00:03:50|2026-08-03T00:14:08|00:10:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010333|0:0
5879495_2|eval-sweep-finals|COMPLETED|2026-08-03T00:03:09|2026-08-03T00:03:50|2026-08-03T00:13:41|00:09:51|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010403|0:0
5879495_6|eval-sweep-finals|COMPLETED|2026-08-03T00:03:09|2026-08-03T00:03:50|2026-08-03T00:14:43|00:10:53|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010435|0:0
5879753|cmalign-dpo|CANCELLED by 1483807345|2026-08-03T00:47:11|None|2026-08-03T00:47:39|00:00:00|1||None assigned|0:0
5879754|de__unigram_starved|COMPLETED|2026-08-03T00:47:29|2026-08-03T02:22:27|2026-08-03T11:58:23|09:35:56|2|billing=144,cpu=144,gres/gpu=8,mem=920000M,node=2|nid[010882-010883]|0:0
5879755|cmalign-dpo|TIMEOUT|2026-08-03T00:48:05|2026-08-03T02:24:49|2026-08-03T10:25:07|08:00:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010214|0:0
5879759_7|eval-sweep-finals|COMPLETED|2026-08-03T00:58:45|2026-08-03T02:24:49|2026-08-03T02:31:02|00:06:13|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010214|0:0
5879759_8|eval-sweep-finals|COMPLETED|2026-08-03T00:58:45|2026-08-03T02:24:49|2026-08-03T02:31:02|00:06:13|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010552|0:0
5879760_7|eval-sweep-finals|COMPLETED|2026-08-03T00:58:46|2026-08-03T02:24:49|2026-08-03T02:42:53|00:18:04|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011275|0:0
5879760_8|eval-sweep-finals|COMPLETED|2026-08-03T00:58:46|2026-08-03T02:24:49|2026-08-03T02:41:18|00:16:29|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011275|0:0
5879968|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T01:30:09|None|2026-08-03T01:33:38|00:00:00|1||None assigned|0:0
5879969|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T01:30:09|None|2026-08-03T01:33:38|00:00:00|1||None assigned|0:0
5880205_9|eval-sweep-finals|COMPLETED|2026-08-03T02:47:43|2026-08-03T02:58:18|2026-08-03T03:03:13|00:04:55|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010318|0:0
5880207_9|eval-sweep-finals|COMPLETED|2026-08-03T02:47:56|2026-08-03T02:58:18|2026-08-03T03:10:23|00:12:05|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010318|0:0
5880261|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T03:13:15|None|2026-08-03T03:41:52|00:00:00|1||None assigned|0:0
5880262|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T03:13:15|None|2026-08-03T03:29:29|00:00:00|1||None assigned|0:0
5880509|push-hf|FAILED|2026-08-03T03:17:44|2026-08-03T04:17:11|2026-08-03T04:18:10|00:00:59|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010482|1:0
5880517|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T03:29:31|None|2026-08-03T03:29:53|00:00:00|1||None assigned|0:0
5880519|grpo-full-v2|CANCELLED by 1483807345|2026-08-03T03:30:06|None|2026-08-03T03:41:52|00:00:00|1||None assigned|0:0
5880523_[0-4]|final-grpo|CANCELLED by 1483807345|2026-08-03T03:41:58|None|2026-08-03T03:44:48|00:00:00|1||None assigned|0:0
5880527|dco-baseline|CANCELLED by 1483807345|2026-08-03T03:43:46|None|2026-08-03T03:44:48|00:00:00|1||None assigned|0:0
5880528|dco-baseline|CANCELLED by 1483807345|2026-08-03T03:43:46|None|2026-08-03T03:44:48|00:00:00|1||None assigned|0:0
5880529|cmalign-dpo|CANCELLED by 1483807345|2026-08-03T03:43:46|None|2026-08-03T03:44:48|00:00:00|1||None assigned|0:0
5880530|cmalign-dpo|CANCELLED by 1483807345|2026-08-03T03:43:46|None|2026-08-03T03:44:48|00:00:00|1||None assigned|0:0
5880533|dco-baseline|COMPLETED|2026-08-03T03:44:58|2026-08-03T04:17:11|2026-08-03T04:34:45|00:17:34|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5880534|dco-baseline|COMPLETED|2026-08-03T03:44:58|2026-08-03T04:17:11|2026-08-03T04:41:29|00:24:18|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5880535|cmalign-dpo|TIMEOUT|2026-08-03T03:44:58|2026-08-03T04:17:11|2026-08-03T10:17:17|06:00:06|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5880536|cmalign-dpo|FAILED|2026-08-03T03:44:58|2026-08-03T04:17:11|2026-08-03T04:18:44|00:01:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010491|1:0
5880532_0|final-grpo|CANCELLED by 1483807345|2026-08-03T03:44:58|2026-08-03T05:51:51|2026-08-03T13:03:56|07:12:05|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011204|0:0
5880532_1|final-grpo|TIMEOUT|2026-08-03T03:44:58|2026-08-03T05:51:51|2026-08-04T04:52:14|23:00:23|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011204|0:0
5880532_2|final-grpo|COMPLETED|2026-08-03T03:44:58|2026-08-03T05:51:51|2026-08-04T03:37:46|21:45:55|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011205|0:0
5880532_3|final-grpo|CANCELLED by 1483807345|2026-08-03T03:44:58|2026-08-03T05:57:55|2026-08-03T12:21:14|06:23:19|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010877|0:0
5880532_4|final-grpo|TIMEOUT|2026-08-03T03:44:58|2026-08-03T06:03:01|2026-08-04T05:03:25|23:00:24|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010310|0:0
5880678|push-hf|COMPLETED|2026-08-03T04:21:24|2026-08-03T05:50:43|2026-08-03T05:53:03|00:02:20|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010486|0:0
5880679|cmalign-dpo|COMPLETED|2026-08-03T04:21:24|2026-08-03T06:03:01|2026-08-03T14:46:32|08:43:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010391|0:0
5880711_11|eval-sweep-finals|COMPLETED|2026-08-03T04:36:02|2026-08-03T05:50:43|2026-08-03T05:54:08|00:03:25|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010491|0:0
5880711_12|eval-sweep-finals|COMPLETED|2026-08-03T04:36:02|2026-08-03T05:50:43|2026-08-03T05:55:37|00:04:54|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010491|0:0
5880712_11|eval-sweep-finals|COMPLETED|2026-08-03T04:36:15|2026-08-03T05:50:43|2026-08-03T06:00:48|00:10:05|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010498|0:0
5880712_12|eval-sweep-finals|COMPLETED|2026-08-03T04:36:15|2026-08-03T05:50:43|2026-08-03T06:04:07|00:13:24|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010504|0:0
5884764|cmalign-dpo|COMPLETED|2026-08-03T10:22:06|2026-08-03T10:22:21|2026-08-03T11:27:08|01:04:47|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010507|0:0
5884832|cmalign-dpo|COMPLETED|2026-08-03T10:26:51|2026-08-03T10:27:40|2026-08-03T12:01:48|01:34:08|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011225|0:0
5886788_13|eval-sweep-finals|COMPLETED|2026-08-03T11:37:33|2026-08-03T11:38:10|2026-08-03T11:42:06|00:03:56|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010463|0:0
5886789_13|eval-sweep-finals|COMPLETED|2026-08-03T11:37:33|2026-08-03T11:38:10|2026-08-03T11:47:48|00:09:38|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010463|0:0
5888153_16|eval-sweep-finals|COMPLETED|2026-08-03T12:22:16|2026-08-03T12:23:45|2026-08-03T12:28:18|00:04:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011262|0:0
5888155_16|eval-sweep-finals|COMPLETED|2026-08-03T12:22:19|2026-08-03T12:23:45|2026-08-03T12:35:04|00:11:19|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011262|0:0
5888198|ladder-clip1|COMPLETED|2026-08-03T12:25:28|2026-08-03T12:26:21|2026-08-04T05:48:27|17:22:06|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010105|0:0
5888339_0|eval-sweep-finals|COMPLETED|2026-08-03T12:37:43|2026-08-03T12:45:48|2026-08-03T12:52:43|00:06:55|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011184|0:0
5888339_1|eval-sweep-finals|COMPLETED|2026-08-03T12:37:43|2026-08-03T12:45:48|2026-08-03T12:52:24|00:06:36|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011205|0:0
5888339_6|eval-sweep-finals|COMPLETED|2026-08-03T12:37:43|2026-08-03T12:45:48|2026-08-03T12:52:42|00:06:54|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010017|0:0
5888339_11|eval-sweep-finals|COMPLETED|2026-08-03T12:37:43|2026-08-03T12:45:48|2026-08-03T12:52:01|00:06:13|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010017|0:0
5888339_13|eval-sweep-finals|COMPLETED|2026-08-03T12:37:43|2026-08-03T12:45:48|2026-08-03T12:52:01|00:06:13|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010035|0:0
5888605|xs-upload-de|COMPLETED|2026-08-03T12:53:27|2026-08-03T12:55:58|2026-08-03T13:06:44|00:10:46|1|billing=72,cpu=72,mem=460000M,node=1|nid010934|0:0
5888747|main-clip2|CANCELLED by 1483807345|2026-08-03T13:04:26|2026-08-03T13:05:07|2026-08-03T14:00:49|00:55:42|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010415|0:0
5889477|val-subset|COMPLETED|2026-08-03T13:35:45|2026-08-03T13:35:54|2026-08-03T13:43:25|00:07:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010141|0:0
5889576_1|eval-sweep-finals|COMPLETED|2026-08-03T13:40:36|2026-08-03T13:40:43|2026-08-03T13:46:14|00:05:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010506|0:0
5889576_8|eval-sweep-finals|COMPLETED|2026-08-03T13:40:36|2026-08-03T13:40:43|2026-08-03T13:47:57|00:07:14|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010506|0:0
5889576_11|eval-sweep-finals|COMPLETED|2026-08-03T13:40:36|2026-08-03T13:40:43|2026-08-03T13:45:28|00:04:45|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010510|0:0
5889576_12|eval-sweep-finals|COMPLETED|2026-08-03T13:40:36|2026-08-03T13:40:43|2026-08-03T13:46:57|00:06:14|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010510|0:0
5889576_13|eval-sweep-finals|COMPLETED|2026-08-03T13:40:36|2026-08-03T13:40:43|2026-08-03T13:45:26|00:04:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010515|0:0
5889577_8|eval-sweep-finals|COMPLETED|2026-08-03T13:40:38|2026-08-03T13:41:50|2026-08-03T13:51:23|00:09:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010971|0:0
5889577_12|eval-sweep-finals|COMPLETED|2026-08-03T13:40:38|2026-08-03T13:41:50|2026-08-03T13:49:54|00:08:04|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011225|0:0
5889706_0|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:55:28|00:08:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010568|0:0
5889706_1|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:57:29|00:10:32|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010583|0:0
5889706_2|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:55:28|00:08:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010354|0:0
5889706_3|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:55:28|00:08:31|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010380|0:0
5889706_4|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:53:56|00:06:59|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010439|0:0
5889706_5|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:53:40|00:06:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011127|0:0
5889706_6|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:53:58|00:07:01|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011179|0:0
5889706_7|eval-paper|COMPLETED|2026-08-03T13:45:25|2026-08-03T13:46:57|2026-08-03T13:53:58|00:07:01|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011184|0:0
5889708_0|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:25|00:04:28|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid011195|0:0
5889708_1|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:33|00:04:36|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010017|0:0
5889708_2|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:36|00:04:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010017|0:0
5889708_3|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:30|00:04:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010035|0:0
5889708_4|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:34|00:04:37|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010040|0:0
5889708_5|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:26|00:04:29|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010040|0:0
5889708_6|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:40|00:04:43|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010040|0:0
5889708_7|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:51:34|00:04:37|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010061|0:0
5889711_0|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T14:02:07|00:15:10|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010093|0:0
5889711_1|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T14:04:05|00:17:08|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010093|0:0
5889711_2|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T14:00:36|00:13:39|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010097|0:0
5889711_3|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:59:30|00:12:33|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010104|0:0
5889711_4|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:58:02|00:11:05|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010106|0:0
5889711_5|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:59:31|00:12:34|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010106|0:0
5889711_6|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:59:42|00:12:45|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010107|0:0
5889711_7|eval-paper|COMPLETED|2026-08-03T13:45:28|2026-08-03T13:46:57|2026-08-03T13:59:25|00:12:28|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010107|0:0
5889956|main-ep1|COMPLETED|2026-08-03T14:08:29|2026-08-03T14:56:43|2026-08-04T06:45:42|15:48:59|1|billing=72,cpu=72,gres/gpu=1,mem=115000M,node=1|nid010863|0:0
